hpan,calculation_date,txn_count_7d,txn_count_30d,txn_count_90d,txn_amount_7d,txn_amount_30d,txn_amount_90d,avg_txn_amount_7d,avg_txn_amount_30d,avg_txn_amount_90d,p2p_count_30d,p2p_amount_30d,unique_mcc_7d,unique_mcc_30d,unique_merchants_30d,avg_hour,weekend_ratio,night_txn_ratio,avg_daily_txn_count,days_since_last_txn,total_txn_count,p2p_ratio_30d,max_daily_txn_count,recency_score,frequency_score,monetary_score,customer_segment,activity_level
626272000000000053556,2025-04-30,0,2,5,0.0,4025984.0,5136904.0,0.0,2012992.0,1027380.8,0,0.0,0,1,2,14,0.2,0.0,1.0,12,5,0.0,1,Regular,Low,Premium,Potential,Low
561468000000000035498,2025-04-30,1,3,6,0.0,195263.0,1979400.0,0.0,65087.666666666664,329900.0,1,0.0,1,1,3,15,0.0,0.0,1.0,6,6,0.3333333333333333,1,Active,Low,Medium,Lost,Low
860057000000000048383,2025-04-30,1,3,5,0.0,1650011.0,2920308.0,0.0,550003.6666666666,584061.6,0,0.0,1,1,3,14,0.2,0.0,1.0,7,5,0.0,1,Active,Low,Premium,Champions,Low
860005000000000073247,2025-04-30,0,3,5,0.0,99763.0,2762258.0,0.0,33254.333333333336,552451.6,2,99763.0,0,1,3,14,0.4,0.2,1.0,8,5,0.6666666666666666,1,Regular,Low,Low,Potential,Low
860002000000000072997,2025-04-30,1,2,5,173292.0,350632.0,1512936.0,173292.0,175316.0,302587.2,1,177340.0,1,1,2,14,0.2,0.0,1.0,6,5,0.5,1,Active,Low,Medium,Lost,Low
626292000000000008536,2025-04-30,0,0,5,0.0,0.0,3647717.0,0.0,0.0,729543.4,0,0.0,0,0,0,13,0.4,0.0,1.0,45,5,0.0,1,Sleeping,nan,Low,At Risk,nan
561468000000000021641,2025-04-30,0,1,5,0.0,724643.0,2266792.0,0.0,724643.0,453358.4,1,724643.0,0,1,1,12,0.6,0.0,1.0,11,5,1.0,1,Regular,Low,High,Potential,Low
860012000000000017247,2025-04-30,0,1,5,0.0,525889.0,1095065.0,0.0,525889.0,219013.0,0,0.0,0,1,1,15,0.2,0.0,1.0,28,5,0.0,1,Regular,Low,High,Potential,Low
561468000000000051516,2025-04-30,0,3,5,0.0,1164245.0,1643047.0,0.0,388081.6666666667,328609.4,2,254970.0,0,1,3,15,0.2,0.2,1.0,14,5,0.6666666666666666,1,Regular,Low,High,Potential,Low
860004000000000037561,2025-04-30,1,5,6,110800.0,1602099.0,1950881.0,110800.0,320419.8,325146.8333333333,0,0.0,1,1,5,11,0.16666666666666666,0.0,1.2,1,6,0.0,1,Active,Low,Premium,Champions,Low
860033000000000074644,2025-04-30,1,3,5,105028.0,396764.0,908669.0,105028.0,132254.66666666666,181733.8,0,0.0,1,1,3,14,0.0,0.0,1.0,0,5,0.0,1,nan,Low,High,Lost,Low
561468000000000028055,2025-04-30,0,1,5,0.0,108113.0,2338120.0,0.0,108113.0,467624.0,1,108113.0,0,1,1,13,0.4,0.0,1.0,26,5,1.0,1,Regular,Low,Medium,Potential,Low
626247000000000056724,2025-04-30,1,4,5,2110300.0,2964768.0,3210353.0,2110300.0,741192.0,642070.6,3,2380382.0,1,1,4,11,0.2,0.2,1.25,3,5,0.75,1,Active,Low,Premium,Champions,Low
561468000000000015661,2025-04-30,1,2,5,0.0,0.0,685376.0,0.0,0.0,137075.2,0,0.0,1,1,2,13,0.4,0.2,1.0,5,5,0.0,1,Active,Low,Low,Lost,Low
860005000000000057545,2025-04-30,1,3,5,257703.0,459977.0,459977.0,257703.0,153325.66666666666,91995.4,2,257703.0,1,1,2,10,0.2,0.2,1.0,3,5,0.6666666666666666,1,Active,Low,High,Champions,Low
860002000000000002707,2025-04-30,0,2,5,0.0,367599.0,713605.0,0.0,183799.5,142721.0,0,0.0,0,1,2,14,0.4,0.0,1.0,10,5,0.0,1,Regular,Low,Medium,Potential,Low
860004000000000033026,2025-04-30,1,1,6,966040.0,966040.0,3713285.0,966040.0,966040.0,618880.8333333334,0,0.0,1,1,1,11,0.5,0.16666666666666666,1.0,0,6,0.0,1,nan,Low,High,Lost,Low
860004000000000030438,2025-04-30,0,1,5,0.0,3119623.0,4021264.0,0.0,3119623.0,804252.8,1,3119623.0,0,1,1,15,0.2,0.0,1.0,18,5,1.0,1,Regular,Low,Premium,Potential,Low
561468000000000033281,2025-04-30,0,2,5,0.0,367669.0,756849.0,0.0,183834.5,151369.8,0,0.0,0,1,2,11,0.2,0.0,1.0,9,5,0.0,1,Regular,Low,Medium,Potential,Low
860033000000000036189,2025-04-30,2,3,6,3774213.0,4654828.0,5021257.0,1887106.5,1551609.3333333333,836876.1666666666,0,0.0,1,1,3,14,0.3333333333333333,0.0,1.0,1,6,0.0,1,Active,Low,Premium,Champions,Low
561468000000000056336,2025-04-30,0,3,5,0.0,198150.0,267954.0,0.0,66050.0,53590.8,1,45200.0,0,1,3,15,0.2,0.0,1.0,20,5,0.3333333333333333,1,Regular,Low,Medium,Potential,Low
427832000000000007852,2025-04-30,0,2,5,0.0,217663.0,4063395.0,0.0,108831.5,812679.0,0,0.0,0,1,2,14,0.2,0.0,1.25,16,5,0.0,1,Regular,Low,Medium,Potential,Low
860004000000000016089,2025-04-30,1,3,6,812021.0,1851964.0,5687026.0,812021.0,617321.3333333334,947837.6666666666,2,1039943.0,1,1,3,15,0.5,0.0,1.0,3,6,0.6666666666666666,1,Active,Low,Premium,Champions,Low
860057000000000057043,2025-04-30,0,0,5,0.0,0.0,2338117.0,0.0,0.0,467623.4,0,0.0,0,0,0,13,0.4,0.0,1.0,34,5,0.0,1,Sleeping,nan,Low,At Risk,nan
561468000000000030747,2025-04-30,1,3,5,184870.0,456087.0,1812684.0,184870.0,152029.0,362536.8,1,0.0,1,1,3,11,0.4,0.2,1.0,3,5,0.3333333333333333,1,Active,Low,High,Champions,Low
860004000000000037530,2025-04-30,0,1,7,0.0,0.0,1778250.0,0.0,0.0,254035.7142857143,0,0.0,0,1,1,13,0.14285714285714285,0.0,1.0,29,7,0.0,1,Regular,Low,Low,Potential,Low
626257000000000008350,2025-04-30,0,0,6,0.0,0.0,3714657.0,0.0,0.0,619109.5,0,0.0,0,0,0,13,0.0,0.0,1.2,42,6,0.0,1,Sleeping,nan,Low,At Risk,nan
860013000000000008775,2025-04-30,0,0,5,0.0,0.0,2502640.0,0.0,0.0,500528.0,0,0.0,0,0,0,12,0.0,0.2,1.0,36,5,0.0,1,Sleeping,nan,Low,At Risk,nan
860014000000000003177,2025-04-30,0,0,5,0.0,0.0,1915833.0,0.0,0.0,383166.6,0,0.0,0,0,0,14,0.4,0.0,1.0,38,5,0.0,1,Sleeping,nan,Low,At Risk,nan
561468000000000046985,2025-04-30,0,1,6,0.0,293990.0,7748460.0,0.0,293990.0,1291410.0,0,0.0,0,1,1,13,0.5,0.16666666666666666,1.0,10,6,0.0,1,Regular,Low,Medium,Potential,Low
860006000000000040506,2025-04-30,1,1,5,0.0,0.0,403048.0,0.0,0.0,80609.6,0,0.0,1,1,1,11,0.2,0.0,1.0,6,5,0.0,1,Active,Low,Low,Lost,Low
860004000000000054542,2025-04-30,0,2,5,0.0,204471.0,980531.0,0.0,102235.5,196106.2,2,204471.0,0,1,2,16,0.0,0.2,1.0,22,5,1.0,1,Regular,Low,Medium,Potential,Low
860031000000000005438,2025-04-30,0,1,5,0.0,0.0,2386254.0,0.0,0.0,477250.8,0,0.0,0,1,1,14,0.4,0.2,1.0,18,5,0.0,1,Regular,Low,Low,Potential,Low
860049000000000002519,2025-04-30,0,3,7,0.0,1524722.0,1942352.0,0.0,508240.6666666667,277478.85714285716,1,278176.0,0,1,3,14,0.2857142857142857,0.14285714285714285,1.0,13,7,0.3333333333333333,1,Regular,Low,Premium,Potential,Low
626256000000000031195,2025-04-30,1,3,6,121128.0,8456738.0,10118405.0,121128.0,2818912.6666666665,1686400.8333333333,1,654070.0,1,1,3,15,0.16666666666666666,0.16666666666666666,1.0,4,6,0.3333333333333333,1,Active,Low,Premium,Champions,Low
561468000000000005406,2025-04-30,0,0,5,0.0,0.0,1522906.0,0.0,0.0,304581.2,0,0.0,0,0,0,11,0.2,0.0,1.0,31,5,0.0,1,Sleeping,nan,Low,At Risk,nan
860033000000000002425,2025-04-30,0,2,8,0.0,2495352.0,4726590.0,0.0,1247676.0,590823.75,0,0.0,0,1,2,15,0.375,0.0,1.3333333333333333,11,8,0.0,1,Regular,Low,Premium,Potential,Low
860006000000000043555,2025-04-30,0,2,5,0.0,134419.0,2433626.0,0.0,67209.5,486725.2,1,133316.0,0,1,2,13,0.2,0.0,1.0,15,5,0.5,1,Regular,Low,Medium,Potential,Low
860002000000000014203,2025-04-30,0,2,6,0.0,278694.0,865298.0,0.0,139347.0,144216.33333333334,1,205406.0,0,1,2,12,0.16666666666666666,0.16666666666666666,1.0,11,6,0.5,1,Regular,Low,Medium,Potential,Low
561468000000000003803,2025-04-30,0,3,5,0.0,431892.0,2512473.0,0.0,143964.0,502494.6,1,149162.0,0,1,3,14,0.2,0.0,1.25,8,5,0.3333333333333333,1,Regular,Low,High,Potential,Low
860049000000000037701,2025-04-30,0,0,5,0.0,0.0,413283.0,0.0,0.0,82656.6,0,0.0,0,0,0,12,0.4,0.0,1.0,48,5,0.0,1,Sleeping,nan,Low,At Risk,nan
561468000000000039922,2025-04-30,0,3,5,0.0,2704670.0,2920343.0,0.0,901556.6666666666,584068.6,2,2704670.0,0,1,3,14,0.2,0.2,1.0,17,5,0.6666666666666666,1,Regular,Low,Premium,Potential,Low
561468000000000074584,2025-04-30,0,2,6,0.0,283901.0,2524972.0,0.0,141950.5,420828.6666666667,2,283901.0,0,1,2,15,0.3333333333333333,0.0,1.0,27,6,1.0,1,Regular,Low,Medium,Potential,Low
626247000000000074439,2025-04-30,0,2,5,0.0,1181431.0,1259956.0,0.0,590715.5,251991.2,2,1181431.0,0,1,2,14,0.2,0.0,1.25,13,5,1.0,1,Regular,Low,High,Potential,Low
407342000000000050790,2025-04-30,4,5,5,682869.0,898625.0,898625.0,170717.25,179725.0,179725.0,2,291138.0,1,1,5,15,0.0,0.0,1.6666666666666667,1,5,0.4,2,Active,Low,High,Champions,Low
860057000000000055572,2025-04-30,0,4,5,0.0,1761155.0,1942853.0,0.0,440288.75,388570.6,2,485296.0,0,1,4,16,0.4,0.2,1.0,9,5,0.5,1,Regular,Low,Premium,Potential,Low
860006000000000045799,2025-04-30,1,1,5,0.0,0.0,253542.0,0.0,0.0,50708.4,0,0.0,1,1,1,14,0.0,0.0,1.0,0,5,0.0,1,nan,Low,Low,Lost,Low
860057000000000028938,2025-04-30,1,2,6,156209.0,340929.0,2029995.0,156209.0,170464.5,338332.5,1,184720.0,1,1,2,15,0.0,0.0,1.0,0,6,0.5,1,nan,Low,Medium,Lost,Low
986008000000000019422,2025-04-30,0,2,5,0.0,173807.0,928833.0,0.0,86903.5,185766.6,0,0.0,0,1,2,15,0.4,0.2,1.25,10,5,0.0,1,Regular,Low,Medium,Potential,Low
561468000000000031484,2025-04-30,0,0,5,0.0,0.0,2917701.0,0.0,0.0,583540.2,0,0.0,0,0,0,13,0.0,0.2,1.25,64,5,0.0,1,Sleeping,nan,Low,At Risk,nan
860006000000000014352,2025-04-30,0,2,5,0.0,1303658.0,3067276.0,0.0,651829.0,613455.2,0,0.0,0,1,2,9,0.6,0.2,1.0,11,5,0.0,1,Regular,Low,Premium,Potential,Low
860033000000000027503,2025-04-30,0,2,5,0.0,147254.0,472566.0,0.0,73627.0,94513.2,1,24872.0,0,1,2,15,0.4,0.2,1.0,11,5,0.5,1,Regular,Low,Medium,Potential,Low
860002000000000030599,2025-04-30,0,0,5,0.0,0.0,1837472.0,0.0,0.0,367494.4,0,0.0,0,0,0,13,0.0,0.0,1.0,36,5,0.0,1,Sleeping,nan,Low,At Risk,nan
860006000000000043504,2025-04-30,0,2,5,0.0,3795556.0,4435154.0,0.0,1897778.0,887030.8,1,0.0,0,1,2,15,0.6,0.0,1.25,18,5,0.5,1,Regular,Low,Premium,Potential,Low
986008000000000041029,2025-04-30,1,3,5,117113.0,1068806.0,2213151.0,117113.0,356268.6666666667,442630.2,0,0.0,1,1,3,13,0.4,0.0,1.0,0,5,0.0,1,nan,Low,High,Lost,Low
860006000000000003994,2025-04-30,0,1,6,0.0,1355600.0,2658750.0,0.0,1355600.0,443125.0,0,0.0,0,1,1,13,0.3333333333333333,0.0,1.2,13,6,0.0,1,Regular,Low,Premium,Potential,Low
860006000000000075028,2025-04-30,1,2,5,126289.0,1159322.0,1475210.0,126289.0,579661.0,295042.0,1,126289.0,1,1,2,13,0.6,0.0,1.0,3,5,0.5,1,Active,Low,High,Champions,Low
561468000000000006792,2025-04-30,0,3,5,0.0,296663.0,675155.0,0.0,98887.66666666667,135031.0,0,0.0,0,1,3,16,0.4,0.2,1.0,10,5,0.0,1,Regular,Low,Medium,Potential,Low
544081000000000004724,2025-04-30,0,2,5,0.0,875817.0,1779553.0,0.0,437908.5,355910.6,1,875817.0,0,1,2,20,0.0,0.6,1.0,27,5,0.5,1,Regular,Low,High,Potential,Low
860049000000000035587,2025-04-30,0,2,7,0.0,6404027.0,8197225.0,0.0,3202013.5,1171032.142857143,0,0.0,0,1,2,13,0.42857142857142855,0.0,1.0,15,7,0.0,1,Regular,Low,Premium,Potential,Low
402306000000000007804,2025-04-30,0,0,5,0.0,0.0,296606.0,0.0,0.0,59321.2,0,0.0,0,0,0,16,0.2,0.4,1.25,32,5,0.0,1,Sleeping,nan,Low,At Risk,nan
561468000000000007271,2025-04-30,1,2,5,109818.0,294716.0,2596470.0,109818.0,147358.0,519294.0,0,0.0,1,1,2,15,0.2,0.2,1.0,7,5,0.0,1,Active,Low,Medium,Lost,Low
860004000000000014356,2025-04-30,0,2,5,0.0,306543.0,2619590.0,0.0,153271.5,523918.0,0,0.0,0,1,2,13,0.2,0.0,1.0,10,5,0.0,1,Regular,Low,Medium,Potential,Low
626273000000000015486,2025-04-30,1,1,7,80128.0,80128.0,3061418.0,80128.0,80128.0,437345.4285714286,0,0.0,1,1,1,12,0.2857142857142857,0.0,1.0,7,7,0.0,1,Active,Low,Low,Lost,Low
561468000000000006363,2025-04-30,0,0,6,0.0,0.0,6807029.0,0.0,0.0,1134504.8333333333,0,0.0,0,0,0,13,0.0,0.0,1.0,41,6,0.0,1,Sleeping,nan,Low,At Risk,nan
860014000000000035210,2025-04-30,1,3,5,65461.0,1112205.0,1112205.0,65461.0,370735.0,222441.0,1,65461.0,1,1,3,14,0.6,0.0,1.0,4,5,0.3333333333333333,1,Active,Low,High,Champions,Low
561468000000000013293,2025-04-30,0,1,5,0.0,88056.0,2481407.0,0.0,88056.0,496281.4,0,0.0,0,1,1,17,0.2,0.0,1.0,12,5,0.0,1,Regular,Low,Low,Potential,Low
561468000000000048853,2025-04-30,2,4,5,239672.0,946956.0,1113921.0,119836.0,236739.0,222784.2,1,122567.0,1,1,4,15,0.0,0.0,1.0,0,5,0.25,1,nan,Low,High,Lost,Low
561468000000000019528,2025-04-30,0,1,5,0.0,13856.0,2523703.0,0.0,13856.0,504740.6,1,13856.0,0,1,1,15,0.0,0.0,1.25,26,5,1.0,1,Regular,Low,Low,Potential,Low
561468000000000054449,2025-04-30,1,2,5,323020.0,431282.0,3008417.0,323020.0,215641.0,601683.4,1,323020.0,1,1,2,15,0.6,0.2,1.0,7,5,0.5,1,Active,Low,High,Champions,Low
860003000000000007349,2025-04-30,1,2,5,28275.0,28275.0,398986.0,28275.0,14137.5,79797.2,0,0.0,1,1,2,14,0.2,0.2,1.0,2,5,0.0,1,Active,Low,Low,Lost,Low
561468000000000032002,2025-04-30,0,1,6,0.0,2816269.0,9692145.0,0.0,2816269.0,1615357.5,0,0.0,0,1,1,13,0.3333333333333333,0.0,1.0,25,6,0.0,1,Regular,Low,Premium,Potential,Low
561468000000000006961,2025-04-30,0,0,5,0.0,0.0,482771.0,0.0,0.0,96554.2,0,0.0,0,0,0,13,0.2,0.0,1.0,37,5,0.0,1,Sleeping,nan,Low,At Risk,nan
860014000000000016146,2025-04-30,0,0,5,0.0,0.0,720465.0,0.0,0.0,144093.0,0,0.0,0,0,0,14,0.0,0.0,1.0,33,5,0.0,1,Sleeping,nan,Low,At Risk,nan
860011000000000043702,2025-04-30,0,1,7,0.0,440245.0,4142614.0,0.0,440245.0,591802.0,0,0.0,0,1,1,14,0.14285714285714285,0.0,1.0,9,7,0.0,1,Regular,Low,High,Potential,Low
